ENFERMEDAD RENAL CRONICA ESTADIO 1,ENFERMEDAD RENAL CRONICA ESTADIO 2,ENFERMEDAD RENAL CRONICA ESTADIO 3,ENFERMEDAD RENAL CRONICA ESTADIO 4,ENFERMEDAD RENAL CRONICA ESTADIO 5,ENFERMEDAD RENAL CRONICA ESTADIO 5 EN DIALISIS,"ENFERMEDAD RENAL CRONICA, NO ESPECIFICADA",ENFERMEDAD RENAL HIPERTENSIVA CON INSUFICIENCIA RENAL,ENFERMEDAD RENAL HIPERTENSIVA SIN INSUFICIENCIA RENAL
0.7751937984496124,1.937984496124031,5.426356589147287,3.488372093023256,1.1627906976744187,74.03100775193798,10.852713178294573,2.3255813953488373,0.0
1.569616135328562,6.904684450227716,30.06668835393624,11.515940143135978,5.554651919323357,24.300585556278463,19.542940793754067,0.48796356538711777,0.05692908262849707
2.803738317757009,7.393356158045711,26.325529749236605,11.316739150550568,5.292865735171648,25.566762283705007,20.912371610992874,0.3701304709910243,0.018506523549551217
16.666666666666664,0.0,16.666666666666664,16.666666666666664,0.0,33.33333333333333,16.666666666666664,0.0,0.0
0.0,33.33333333333333,33.33333333333333,22.22222222222222,0.0,0.0,11.11111111111111,0.0,0.0
0.0,0.0,0.0,0.0,0.0,78.57142857142857,7.142857142857142,14.285714285714285,0.0
0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,66.66666666666666,4.761904761904762,28.57142857142857,0.0
